"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","X"
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N13138",305,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,810,934,84,84,1,5,"0800-0859",22,956,1307,7,1155,1314,79,79,1,5,"1100-1159",0,0,405,400,371,1,2704,11,79,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N71411",304,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,530,605,35,35,1,2,"0001-0559",16,621,853,5,900,858,-2,0,0,-1,"0900-0959",0,0,270,233,212,1,1597,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N53441",278,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,500,518,18,18,1,1,"0001-0559",17,535,636,13,655,649,-6,0,0,-1,"0600-0659",0,0,175,151,121,1,867,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N69840",211,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1225,1319,54,54,1,3,"1200-1259",17,1336,1426,3,1400,1429,29,29,1,1,"1400-1459",0,0,95,70,50,1,200,1,0,4,0,0,25,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N56859",203,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,600,616,16,16,1,1,"0600-0659",18,634,733,15,753,748,-5,0,0,-1,"0700-0759",0,0,173,152,119,1,867,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,6,6,"2018-01-06","UA",19977,"UA","N69816",102,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1830,1933,63,63,1,4,"1800-1859",16,1949,2220,5,2206,2225,19,19,1,1,"2200-2259",0,0,276,232,211,1,1597,7,19,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N211UA",2400,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1820,1901,41,41,1,2,"1800-1859",26,1927,2222,15,2148,2237,49,49,1,3,"2100-2159",0,0,388,396,355,1,2704,11,0,41,8,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N76265",2047,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1949,2122,93,93,1,6,"1900-1959",18,2140,2228,7,2127,2235,68,68,1,4,"2100-2159",0,0,98,73,48,1,200,1,0,0,0,0,68,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N14240",1946,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1428,1827,239,239,1,12,"1400-1459",31,1858,1949,25,1557,2014,257,257,1,12,"1500-1559",0,0,89,107,51,1,200,1,239,0,18,0,0,1636,60,60,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N69819",1928,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,955,1057,62,62,1,4,"0900-0959",23,1120,1212,6,1127,1218,51,51,1,3,"1100-1159",0,0,92,81,52,1,200,1,0,11,0,0,40,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N67815",1868,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1720,1840,80,80,1,5,"1700-1759",25,1905,1956,10,1857,2006,69,69,1,4,"1800-1859",0,0,97,86,51,1,200,1,0,0,0,0,69,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N77865",1598,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1451,1553,62,62,1,4,"1400-1459",20,1613,1714,9,1641,1723,42,42,1,2,"1600-1659",0,0,170,150,121,1,867,4,0,13,0,0,29,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N73406",1233,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1320,1339,19,19,1,1,"1300-1359",21,1400,1644,3,1656,1647,-9,0,0,-1,"1600-1659",0,0,276,248,224,1,1597,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N69804",789,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1658,1838,100,100,1,6,"1600-1659",19,1857,2131,4,2034,2135,61,61,1,4,"2000-2059",0,0,276,237,214,1,1597,7,0,20,0,0,41,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N33266",717,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1811,2011,120,120,1,8,"1800-1859",21,2032,2320,8,2200,2328,88,88,1,5,"2200-2259",0,0,409,377,348,1,2611,11,0,23,0,0,65,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N39415",652,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1039,1057,18,18,1,1,"1000-1059",21,1118,1314,5,1327,1319,-8,0,0,-1,"1300-1359",0,0,288,262,236,1,1754,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N510UA",477,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1030,1111,41,41,1,2,"1000-1059",20,1131,1437,4,1359,1441,42,42,1,2,"1300-1359",0,0,389,390,366,1,2704,11,0,0,42,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N75853",439,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1810,2002,112,112,1,7,"1800-1859",18,2020,2120,6,2004,2126,82,82,1,5,"2000-2059",0,0,174,144,120,1,867,4,0,4,0,0,78,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N595UA",351,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1540,1844,184,184,1,12,"1500-1559",25,1909,2203,9,1916,2212,176,176,1,11,"1900-1959",0,0,396,388,354,1,2704,11,130,0,0,0,46,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,5,5,"2018-01-05","UA",19977,"UA","N67815",211,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1225,1407,102,102,1,6,"1200-1259",14,1421,1507,8,1400,1515,75,75,1,5,"1400-1459",0,0,95,68,46,1,200,1,0,0,10,0,65,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N210UA",2400,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1820,1842,22,22,1,1,"1800-1859",22,1904,2212,16,2148,2228,40,40,1,2,"2100-2159",0,0,388,406,368,1,2704,11,0,22,18,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N68805",2136,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1937,2022,45,45,1,3,"1900-1959",11,2033,2147,4,2120,2151,31,31,1,2,"2100-2159",0,0,103,89,74,1,413,2,0,6,0,0,25,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N66803",1598,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1447,1528,41,41,1,2,"1400-1459",17,1545,1654,7,1639,1701,22,22,1,1,"1600-1659",0,0,172,153,129,1,867,4,0,10,0,0,12,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N36476",599,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1610,1633,23,23,1,1,"1600-1659",13,1646,1801,7,1807,1808,1,1,0,0,"1800-1859",0,0,177,155,135,1,867,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N510UA",433,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,605,623,18,18,1,1,"0600-0659",18,641,937,21,946,958,12,12,0,0,"0900-0959",0,0,401,395,356,1,2704,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,3,3,"2018-01-03","UA",19977,"UA","N69804",211,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1225,1315,50,50,1,3,"1200-1259",8,1323,1417,8,1400,1425,25,25,1,1,"1400-1459",0,0,95,70,54,1,200,1,0,0,25,0,0,1226,14,14,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N772UA",2400,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1820,1839,19,19,1,1,"1800-1859",16,1855,2135,27,2148,2202,14,14,0,0,"2100-2159",0,0,388,383,340,1,2704,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N37273",1946,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1433,1601,88,88,1,5,"1400-1459",16,1617,1703,8,1605,1711,66,66,1,4,"1600-1659",0,0,92,70,46,1,200,1,0,0,50,0,16,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N69826",1868,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1720,1825,65,65,1,4,"1700-1759",14,1839,1925,9,1857,1934,37,37,1,2,"1800-1859",0,0,97,69,46,1,200,1,0,0,1,0,36,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N73291",760,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1006,1049,43,43,1,2,"1000-1059",13,1102,1338,7,1336,1345,9,9,0,0,"1300-1359",0,0,270,236,216,1,1597,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N56859",439,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1810,1917,67,67,1,4,"1800-1859",12,1929,2039,11,2004,2050,46,46,1,3,"2000-2059",0,0,174,153,130,1,867,4,0,0,1,0,45,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N546UA",351,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1540,1601,21,21,1,1,"1500-1559",15,1616,1904,6,1916,1910,-6,0,0,-1,"1900-1959",0,0,396,369,348,1,2704,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,2,2,"2018-01-02","UA",19977,"UA","N69826",211,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1225,1437,132,132,1,8,"1200-1259",18,1455,1542,6,1400,1548,108,108,1,7,"1400-1459",0,0,95,71,47,1,200,1,0,0,108,0,0,1222,102,102,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N68842",1001,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,710,730,20,20,1,1,"0700-0759",11,741,824,11,835,835,0,0,0,0,"0800-0859",0,0,85,65,43,1,200,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N19130",788,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,810,916,66,66,1,4,"0800-0859",15,931,1221,5,1155,1226,31,31,1,2,"1100-1159",0,0,405,370,350,1,2704,11,0,31,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N12216",717,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1811,1830,19,19,1,1,"1800-1859",18,1848,2129,8,2200,2137,-23,0,0,-2,"2200-2259",0,0,409,367,341,1,2611,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N75861",439,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13930,1393006,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1810,1844,34,34,1,2,"1800-1859",20,1904,2007,9,2004,2016,12,12,0,0,"2000-2059",0,0,174,152,123,1,867,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N596UA",433,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,605,1009,244,244,1,12,"0600-0659",22,1031,1323,9,946,1332,226,226,1,12,"0900-0959",0,0,401,383,352,1,2704,11,226,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,1,1,"2018-01-01","UA",19977,"UA","N18119",319,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,915,944,29,29,1,1,"0900-0959",15,959,1301,8,1300,1309,9,9,0,0,"1300-1359",0,0,405,385,362,1,2704,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
