MANUFACTURE_YEAR,ACQUISITION_DATE,TAIL_NUM,AIRLINE_ID,IS_OPERATING,NUMBER_OF_SEATS
2001,3/5/2018,N917XA,21161,Y,178
2001,5/21/2009,N737KA,21518,Y,60
2001,6/16/2016,N733KA,21518,Y,68
2001,2/17/2011,N97DQ,21652,Y,13
2001,4/17/2014,N93EA,21712,N,50
2001,11/19/2018,N83EA,21712,Y,70
2001,7/6/2018,N188ES,21974,Y,12
2001,3/1/2001,N128UP,19917,Y,0
2001,4/1/2001,N129UP,19917,Y,0
2001,5/1/2001,N130UP,19917,Y,0
2001,5/1/2001,N131UP,19917,Y,0
2001,6/1/2001,N133UP,19917,Y,0
2001,7/1/2001,N134UP,19917,Y,0
2001,8/1/2001,N135UP,19917,Y,0
2001,8/1/2001,N136UP,19917,Y,0
2001,9/1/2001,N137UP,19917,Y,0
2001,10/1/2001,N138UP,19917,Y,0
2001,12/1/2001,N139UP,19917,Y,0
2001,12/1/2001,N332UP,19917,Y,0
2001,11/1/2001,N334UP,19917,Y,0
2001,4/15/2018,N486MC,20007,Y,0
2001,1/31/2001,N8477R,20363,N,50
2001,4/30/2001,N8506C,20363,N,50
2001,6/7/2001,N8516C,20363,N,50
2001,4/4/2001,N823AW,19805,Y,128
2001,5/9/2001,N824AW,19805,Y,128
2001,6/29/2001,N825AW,19805,Y,128
2001,7/6/2001,N826AW,19805,Y,128
2001,7/25/2001,N827AW,19805,Y,128
2001,7/31/2001,N828AW,19805,Y,128
2001,8/15/2001,N829AW,19805,Y,128
2001,8/17/2001,N830AW,19805,Y,128
2001,9/17/2001,N831AW,19805,Y,128
2001,12/21/2001,N832AW,19805,Y,128
2001,3/28/2001,N663AW,19805,Y,150
2001,11/19/2001,N664AW,19805,Y,150
2001,12/13/2001,N665AW,19805,Y,150
2001,2/9/2001,N167US,19805,Y,187
2001,3/6/2001,N169UW,19805,Y,187
2001,3/13/2001,N171US,19805,Y,187
2001,3/27/2001,N172US,19805,Y,187
2001,3/29/2001,N173US,19805,Y,187
2001,4/11/2001,N174US,19805,Y,187
2001,6/9/2001,N179UW,19805,Y,187
2001,6/16/2001,N180US,19805,Y,187
2001,6/28/2001,N182UW,19805,Y,187
2001,7/6/2001,N183UW,19805,Y,187
2001,2/16/2001,N191UW,19805,Y,187
2001,4/20/2001,N192UW,19805,Y,187
2001,1/9/2001,N161UW,19805,Y,187
2001,2/1/2001,N162UW,19805,Y,187
2001,2/16/2001,N163US,19805,Y,187
2001,1/26/2001,N165US,19805,Y,187
2001,,N170US,19805,Y,187
2001,4/23/2001,N176UW,19805,Y,187
2001,5/10/2001,N177US,19805,Y,187
2001,5/18/2001,N178US,19805,Y,187
2001,6/26/2001,N181UW,19805,Y,187
2001,1/19/2001,N189UW,19805,Y,187
2001,2/6/2001,N190UW,19805,Y,187
2001,12/10/2000,N276AY,19805,Y,291
2001,1/25/2001,N277AY,19805,Y,291
2001,2/15/2001,N278AY,19805,Y,291
2001,8/13/2001,N969AN,19805,Y,160
2001,8/17/2001,N970AN,19805,Y,160
2001,9/25/2001,N971AN,19805,Y,160
2001,9/24/2001,N972AN,19805,Y,160
2001,10/22/2001,N973AN,19805,Y,160
2001,10/31/2001,N974AN,19805,Y,160
2001,11/20/2001,N975AN,19805,Y,160
2001,11/26/2001,N976AN,19805,Y,160
2001,12/20/2001,N978AN,19805,Y,160
2001,1/17/2001,N953AN,19805,Y,160
2001,1/19/2001,N954AN,19805,Y,160
2001,2/8/2001,N955AN,19805,Y,160
2001,2/13/2001,N956AN,19805,Y,160
2001,3/12/2001,N957AN,19805,Y,160
2001,3/23/2001,N958AN,19805,Y,160
2001,3/29/2001,N959AN,19805,Y,160
2001,4/19/2001,N960AN,19805,Y,160
2001,4/25/2001,N961AN,19805,Y,160
2001,4/30/2001,N962AN,19805,Y,160
2001,5/4/2001,N963AN,19805,Y,160
2001,5/10/2001,N964AN,19805,Y,160
2001,6/5/2001,N965AN,19805,Y,160
2001,6/11/2001,N966AN,19805,Y,160
2001,7/16/2001,N967AN,19805,Y,160
2001,7/20/2001,N968AN,19805,Y,160
2001,12/17/2001,N175AN,19805,Y,176
2001,5/16/2001,N185AN,19805,Y,176
2001,5/16/2001,N186AN,19805,Y,176
2001,5/21/2001,N187AN,19805,Y,176
2001,6/19/2001,N188AN,19805,Y,176
2001,7/2/2001,N189AN,19805,Y,176
2001,7/17/2001,N190AA,19805,Y,176
2001,8/13/2001,N191AN,19805,Y,176
2001,8/28/2001,N192AN,19805,Y,176
2001,11/7/2001,N193AN,19805,Y,184
2001,11/7/2001,N194AA,19805,Y,176
2001,11/14/2001,N195AN,19805,Y,176
2001,11/19/2001,N196AA,19805,Y,176
2001,11/30/2001,N197AN,19805,Y,176
2001,12/5/2001,N198AA,19805,Y,176
2001,12/14/2001,N199AN,19805,Y,176
2001,1/10/2001,N207UW,19805,Y,190
2001,3/27/2001,N750AN,19805,Y,289
2001,4/4/2001,N751AN,19805,Y,260
2001,5/16/2001,N752AN,19805,Y,289
2001,5/25/2001,N753AN,19805,Y,289
2001,6/18/2001,N754AN,19805,Y,260
2001,7/27/2001,N755AN,19805,Y,289
2001,8/24/2001,N756AM,19805,Y,260
2001,11/6/2001,N757AN,19805,Y,260
2001,11/13/2001,N758AN,19805,Y,247
2001,12/14/2001,N759AN,19805,Y,260
2001,1/26/2001,N797AN,19805,Y,247
2001,2/16/2001,N798AN,19805,Y,260
2001,3/16/2001,N799AN,19805,Y,247
2001,5/1/2001,N305AS,19930,Y,172
2001,5/1/2001,N306AS,19930,Y,172
2001,5/1/2001,N307AS,19930,Y,172
2001,6/1/2001,N303AS,19930,Y,172
2001,1/1/2001,N625AS,19930,Y,120
2001,2/1/2001,N626AS,19930,Y,120
2001,3/1/2001,N627AS,19930,Y,120
2001,7/1/2001,N309AS,19930,Y,172
2001,2/7/2001,N519JB,20409,Y,150
2001,4/10/2001,N520JB,20409,Y,150
2001,10/12/2016,N521JB,20409,Y,150
2001,11/10/2016,N523JB,20409,Y,150
2001,11/17/2016,N524JB,20409,Y,150
2001,12/10/2015,N526JL,20409,Y,150
2001,11/19/2015,N527JL,20409,Y,150
2001,11/8/2001,N529JB,20409,Y,150
2001,11/20/2015,N531JL,20409,Y,150
2001,8/27/2014,N603AT,19790,Y,110
2001,8/14/2014,N906AT,19790,Y,110
2001,7/15/2014,N910AT,19790,Y,110
2001,7/22/2014,N915AT,19790,Y,110
2001,6/10/2014,N919AT,19790,Y,110
2001,11/20/2014,N937AT,19790,Y,110
2001,6/30/2014,N958AT,19790,Y,110
2001,7/29/2014,N959AT,19790,Y,110
2001,7/8/2014,N960AT,19790,Y,110
2001,6/3/2014,N961AT,19790,Y,110
2001,2/20/2015,N963AT,19790,Y,110
2001,4/30/2015,N964AT,19790,Y,110
2001,5/29/2015,N965AT,19790,Y,110
2001,5/28/2014,N966AT,19790,Y,110
2001,10/14/2014,N967AT,19790,Y,110
2001,9/19/2014,N968AT,19790,Y,110
2001,11/12/2014,N969AT,19790,Y,110
2001,9/9/2014,N970AT,19790,Y,110
2001,4/8/2015,N971AT,19790,Y,110
2001,3/10/2015,N972AT,19790,Y,110
2001,1/20/2015,N985AT,19790,Y,110
2001,12/17/2014,N986AT,19790,Y,110
2001,10/21/2014,N987AT,19790,Y,110
2001,2/20/2015,N988AT,19790,Y,110
2001,11/10/2015,N988DN,19790,Y,110
2001,11/4/2013,N989AT,19790,Y,110
2001,11/24/2015,N989DN,19790,Y,110
2001,10/22/2013,N990AT,19790,Y,110
2001,12/17/2013,N991AT,19790,Y,110
2001,1/27/2001,N3741S,19790,Y,160
2001,2/1/2001,N3742C,19790,Y,160
2001,2/21/2001,N3743H,19790,Y,160
2001,5/24/2001,N3744F,19790,Y,160
2001,6/12/2001,N3745B,19790,Y,160
2001,6/14/2001,N3746H,19790,Y,160
2001,5/21/2001,N3747D,19790,Y,160
2001,6/18/2001,N3748Y,19790,Y,160
2001,6/25/2001,N3749D,19790,Y,160
2001,6/29/2001,N3750D,19790,Y,160
2001,7/16/2001,N3751B,19790,Y,160
2001,7/20/2001,N3752,19790,Y,160
2001,7/26/2001,N3753,19790,Y,160
2001,8/6/2001,N3754A,19790,Y,160
2001,8/15/2001,N3755D,19790,Y,160
2001,9/4/2001,N3756,19790,Y,160
2001,8/21/2001,N3757D,19790,Y,160
2001,8/22/2001,N3758Y,19790,Y,160
2001,12/20/2001,N3759,19790,Y,160
2001,12/21/2001,N3760C,19790,Y,160
2001,12/20/2001,N3761R,19790,Y,160
2001,12/19/2001,N3762Y,19790,Y,160
2001,12/19/2001,N3763D,19790,Y,160
2001,12/22/2001,N3764D,19790,Y,160
2001,12/21/2001,N3765,19790,Y,160
2001,12/22/2001,N3766,19790,Y,160
2001,12/18/2001,N3767,19790,Y,160
2001,6/19/2001,N550NW,19790,Y,199
2001,7/2/2001,N551NW,19790,Y,199
2001,7/27/2001,N552NW,19790,Y,199
2001,9/21/2001,N553NW,19790,Y,199
2001,10/25/2001,N554NW,19790,Y,199
2001,2/14/2001,N6715C,19790,Y,199
2001,3/9/2001,N6716C,19790,Y,199
2001,4/12/2001,N67171,19790,Y,199
2001,2/24/2001,N827MH,19790,Y,246
2001,1/10/2001,N838MH,19790,Y,246
2001,1/26/2001,N839MH,19790,Y,246
2001,5/23/2001,N840MH,19790,Y,246
2001,12/23/2001,N841MH,19790,Y,246
2001,12/23/2001,N842MH,19790,Y,246
2001,5/26/2001,N1612T,19790,Y,208
2001,8/10/2001,N1613B,19790,Y,208
2001,8/9/2001,N371NW,19790,Y,157
2001,11/29/2001,N372NW,19790,Y,157
2001,12/12/2001,N373NW,19790,Y,157
2001,12/18/2001,N374NW,19790,Y,157
2001,1/26/2001,N321NB,19790,Y,132
2001,2/22/2001,N322NB,19790,Y,132
2001,3/15/2001,N323NB,19790,Y,132
2001,3/22/2001,N324NB,19790,Y,132
2001,4/26/2001,N325NB,19790,Y,132
2001,5/22/2001,N326NB,19790,Y,132
2001,5/17/2001,N327NB,19790,Y,132
2001,6/14/2001,N328NB,19790,Y,132
2001,7/19/2001,N329NB,19790,Y,132
2001,7/26/2001,N330NB,19790,Y,132
2001,8/23/2001,N331NB,19790,Y,132
2001,8/27/2001,N332NB,19790,Y,132
2001,9/24/2001,N333NB,19790,Y,132
2001,4/30/2009,N600QX,20366,Y,70
2001,3/29/2015,N603QX,20366,Y,70
2001,3/29/2015,N604QX,20366,Y,70
2001,3/29/2015,N608QX,20366,Y,70
2001,5/7/2015,N611QX,20366,Y,70
2001,5/7/2015,N613QX,20366,Y,70
2001,11/12/2010,N13913,20366,Y,50
2001,11/12/2010,N36915,20366,Y,50
2001,11/12/2010,N14916,20366,Y,50
2001,11/12/2010,N29917,20366,Y,50
2001,11/12/2010,N11535,20366,Y,50
2001,11/12/2010,N11536,20366,Y,50
2001,11/12/2010,N11539,20366,Y,50
2001,11/12/2010,N12540,20366,Y,50
2001,11/12/2010,N12900,20366,Y,50
2001,11/12/2010,N13538,20366,Y,50
2001,11/12/2010,N13903,20366,Y,50
2001,11/12/2010,N13908,20366,Y,50
2001,11/12/2010,N14542,20366,Y,50
2001,11/12/2010,N14902,20366,Y,50
2001,11/12/2010,N14904,20366,Y,50
2001,11/12/2010,N14905,20366,Y,50
2001,11/12/2010,N14907,20366,Y,50
2001,11/12/2010,N15910,20366,Y,50
2001,11/12/2010,N16911,20366,Y,50
2001,11/12/2010,N15912,20366,Y,50
2001,11/12/2010,N16541,20366,Y,50
2001,11/12/2010,N21537,20366,Y,50
2001,11/12/2010,N22909,20366,Y,50
2001,11/12/2010,N29906,20366,Y,50
2001,11/12/2010,N48901,20366,Y,50
2001,6/13/2001,N902FR,20436,N,150
2001,12/19/2011,N218FR,20436,N,180
2001,2/9/2015,N222NV,20368,Y,177
2001,2/8/2015,N223NV,20368,Y,177
2001,3/16/2017,N230NV,20368,Y,177
2001,1/28/2016,N234NV,20368,Y,177
2001,4/26/2001,N732MA,20402,Y,173
2001,5/31/2001,N733MA,20402,Y,173
2001,6/29/2011,N475HA,19690,Y,123
2001,6/29/2011,N476HA,19690,Y,123
2001,6/29/2011,N477HA,19690,Y,123
2001,,N478HA,19690,Y,123
2001,6/29/2011,N479HA,19690,Y,123
2001,6/28/2011,N480HA,19690,Y,123
2001,6/28/2011,N481HA,19690,Y,123
2001,6/28/2011,N483HA,19690,Y,123
2001,6/29/2011,N484HA,19690,Y,123
2001,6/28/2011,N485HA,19690,Y,123
2001,6/29/2011,N486HA,19690,Y,123
2001,6/29/2011,N487HA,19690,Y,123
2001,8/27/2017,N705CK,20370,Y,0
2001,10/20/2017,N706CK,20370,Y,0
2001,4/27/2001,N650AE,20398,Y,50
2001,5/25/2001,N653AE,20398,Y,50
2001,8/8/2001,N800AE,20398,Y,44
2001,8/13/2001,N801AE,20398,Y,44
2001,8/15/2001,N802AE,20398,Y,44
2001,8/21/2001,N803AE,20398,Y,44
2001,8/31/2001,N804AE,20398,Y,44
2001,8/31/2001,N805AE,20398,Y,44
2001,9/20/2001,N806AE,20398,Y,44
2001,9/20/2001,N807AE,20398,Y,44
2001,10/23/2001,N808AE,20398,Y,44
2001,10/23/2001,N809AE,20398,Y,44
2001,10/30/2001,N810AE,20398,Y,44
2001,11/19/2001,N811AE,20398,Y,44
2001,11/19/2001,N812AE,20398,Y,44
2001,12/18/2001,N813AE,20398,Y,44
2001,12/18/2001,N814AE,20398,Y,44
2001,8/22/2015,N500AE,20397,Y,70
2001,11/2/2015,N502AE,20397,Y,70
2001,1/3/2018,N501BG,20397,Y,70
2001,2/9/2017,N426SW,20304,Y,50
2001,10/18/2017,N427SW,20304,Y,50
2001,11/17/2017,N429SW,20304,Y,50
2001,11/17/2017,N430SW,20304,Y,50
2001,10/5/2001,N435SW,20304,Y,50
2001,12/27/2017,N438SW,20304,Y,50
2001,12/27/2017,N439SW,20304,Y,50
2001,1/15/2010,N593ML,20304,Y,50
2001,10/2/2017,N862AS,20304,Y,50
2001,10/2/2017,N863AS,20304,Y,50
2001,10/2/2017,N864AS,20304,Y,50
2001,10/2/2017,N866AS,20304,Y,50
2001,3/6/2017,N868AS,20304,Y,50
2001,10/2/2017,N869AS,20304,Y,50
2001,3/6/2017,N873AS,20304,Y,50
2001,10/2/2017,N874AS,20304,Y,50
2001,10/2/2017,N875AS,20304,Y,50
2001,4/4/2017,N876AS,20304,Y,50
2001,6/2/2017,N877AS,20304,Y,50
2001,3/6/2017,N881AS,20304,Y,50
2001,3/6/2017,N882AS,20304,Y,50
2001,7/10/2017,N884AS,20304,Y,50
2001,10/2/2017,N885AS,20304,Y,50
2001,10/2/2017,N886AS,20304,Y,50
2001,10/2/2017,N889AS,20304,Y,50
2001,11/17/2017,N906SW,20304,Y,50
2001,11/17/2017,N907SW,20304,Y,50
2001,7/27/2001,N908SW,20304,Y,50
2001,10/5/2001,N909SW,20304,Y,50
2001,11/17/2017,N910SW,20304,Y,50
2001,8/17/2001,N431SW,20304,Y,50
2001,9/20/2001,N432SW,20304,Y,50
2001,9/27/2001,N433SW,20304,Y,50
2001,10/26/2001,N437SW,20304,Y,50
2001,12/13/2001,N440SW,20304,Y,50
2001,9/6/2017,N870AS,20304,Y,50
2001,8/17/2017,N871AS,20304,Y,50
2001,6/10/2011,N659BR,20304,Y,50
2001,12/28/2001,N912SW,20304,Y,50
2001,1/16/2002,N913SW,20304,Y,50
2001,1/14/2014,N225AG,20304,Y,66
2001,11/21/2001,N453PA,20100,Y,0
2001,1/31/2001,N401QX,19687,Y,70
2001,1/26/2001,N402QX,19687,Y,70
2001,2/20/2001,N403QX,19687,Y,70
2001,6/11/2001,N404QX,19687,Y,70
2001,7/6/2001,N405QX,19687,Y,70
2001,8/2/2001,N407QX,19687,Y,70
2001,9/21/2001,N408QX,19687,Y,70
2001,11/8/2001,N603QX,19687,N,70
2001,1/18/2002,N225AG,19687,N,70
2001,1/1/2009,N710SY,20422,Y,129
2001,6/1/2013,N716SY,20422,Y,126
2001,2/1/2001,N801SY,20422,Y,183
2001,8/1/2001,N804SY,20422,Y,183
2001,11/1/2001,N805SY,20422,Y,168
2001,7/1/2007,N813SY,20422,Y,183
2001,3/1/2011,N814SY,20422,Y,168
2001,5/1/2011,N816SY,20422,Y,183
2001,11/21/2011,N817SY,20422,Y,183
2001,10/15/2018,N830SY,20422,Y,183
2001,8/13/2001,N33264,19977,Y,154
2001,8/29/2001,N33266,19977,Y,154
2001,11/16/2001,N36272,19977,Y,154
2001,7/11/2001,N79402,19977,Y,173
2001,7/5/2001,N38403,19977,Y,173
2001,8/9/2001,N72405,19977,Y,173
2001,9/12/2001,N73406,19977,Y,173
2001,9/20/2001,N35407,19977,Y,173
2001,12/10/2001,N75410,19977,Y,173
2001,12/24/2001,N75851,19977,Y,216
2001,12/26/2001,N57852,19977,Y,216
2001,6/27/2001,N66056,19977,Y,235
2001,5/30/2001,N73259,19977,Y,154
2001,6/8/2001,N35260,19977,Y,154
2001,7/19/2001,N77261,19977,Y,154
2001,7/25/2001,N33262,19977,Y,154
2001,7/31/2001,N37263,19977,Y,154
2001,8/27/2001,N76265,19977,Y,154
2001,9/12/2001,N37267,19977,Y,154
2001,9/30/2001,N38268,19977,Y,154
2001,10/12/2001,N76269,19977,Y,154
2001,10/12/2001,N73270,19977,Y,154
2001,11/5/2001,N35271,19977,Y,154
2001,12/3/2001,N37273,19977,Y,154
2001,5/30/2001,N30401,19977,Y,173
2001,7/17/2001,N32404,19977,Y,173
2001,10/8/2001,N37408,19977,Y,173
2001,11/26/2001,N37409,19977,Y,173
2001,12/28/2009,N73860,19977,Y,216
2001,8/1/2005,N75861,19977,Y,216
2001,1/25/2010,N57862,19977,Y,216
2001,10/19/2005,N57863,19977,Y,216
2001,1/15/2006,N57864,19977,Y,216
2001,2/21/2001,N76055,19977,Y,235
2001,2/8/2001,N834UA,19977,Y,120
2001,2/12/2001,N835UA,19977,Y,120
2001,3/8/2001,N836UA,19977,Y,120
2001,4/11/2001,N837UA,19977,Y,120
2001,4/17/2001,N838UA,19977,Y,120
2001,5/31/2001,N839UA,19977,Y,120
2001,6/28/2001,N840UA,19977,Y,120
2001,7/20/2001,N841UA,19977,Y,120
2001,9/4/2001,N842UA,19977,Y,120
2001,8/31/2001,N843UA,19977,Y,120
2001,11/16/2001,N844UA,19977,Y,120
2001,11/16/2001,N845UA,19977,Y,120
2001,11/28/2001,N846UA,19977,Y,120
2001,11/29/2001,N847UA,19977,Y,120
2001,1/23/2001,N469UA,19977,Y,142
2001,3/16/2001,N470UA,19977,Y,142
2001,3/16/2001,N471UA,19977,Y,142
2001,4/4/2001,N472UA,19977,Y,142
2001,5/21/2001,N473UA,19977,Y,142
2001,5/4/2001,N474UA,19977,Y,142
2001,6/21/2001,N475UA,19977,Y,142
2001,7/10/2001,N476UA,19977,Y,142
2001,7/19/2001,N477UA,19977,Y,142
2001,8/8/2001,N478UA,19977,Y,142
2001,8/17/2001,N479UA,19977,Y,142
2001,9/12/2001,N480UA,19977,Y,142
2001,12/13/2001,N486UA,19977,Y,142
2001,4/23/2001,N676UA,19977,Y,198
2001,11/16/2001,N677UA,19977,Y,198
2001,1/23/2001,N218UA,19977,Y,267
2001,12/7/2001,N224UA,19977,Y,267
2001,12/12/2001,N225UA,19977,Y,267
2001,1/23/2001,N219UA,19977,Y,267
2001,5/25/2001,N220UA,19977,Y,267
2001,6/22/2001,N221UA,19977,Y,267
2001,7/24/2001,N222UA,19977,Y,267
2001,12/13/2001,N481UA,19977,Y,142
2001,11/15/2001,N482UA,19977,Y,142
2001,12/13/2001,N483UA,19977,Y,142
2001,11/16/2001,N484UA,19977,Y,142
2001,12/13/2001,N485UA,19977,Y,142
2001,8/24/2001,N223UA,19977,Y,267
2001,3/28/2001,N400WN,19393,Y,143
2001,3/29/2001,N401WN,19393,Y,143
2001,3/30/2001,N402WN,19393,Y,143
2001,4/16/2001,N403WN,19393,Y,143
2001,6/29/2001,N404WN,19393,Y,143
2001,6/28/2001,N405WN,19393,Y,143
2001,6/28/2001,N406WN,19393,Y,143
2001,7/27/2001,N407WN,19393,Y,143
2001,9/7/2001,N408WN,19393,Y,143
2001,1/7/2002,N409WN,19393,Y,143
2001,1/31/2002,N410WN,19393,Y,143
2001,1/2/2002,N411WN,19393,Y,143
2001,2/1/2002,N412WN,19393,Y,143
2001,2/27/2002,N413WN,19393,Y,143
2001,2/27/2002,N414WN,19393,Y,143
2001,4/2/2002,N415WN,19393,Y,143
2001,4/2/2002,N416WN,19393,Y,143
2001,4/2/2002,N417WN,19393,Y,143
2001,4/2/2002,N418WN,19393,Y,143
2001,4/18/2002,N419WN,19393,Y,143
2001,4/18/2002,N420WN,19393,Y,143
2001,5/2/2002,N421LV,19393,Y,143
2001,4/25/2007,N550WN,19393,Y,143
2001,5/1/2007,N551WN,19393,Y,143
2001,12/23/2014,N568WN,19393,Y,143
2001,3/27/2013,N7811F,19393,Y,143
2001,4/2/2013,N7812G,19393,Y,143
2001,2/28/2014,N7813P,19393,Y,143
2001,2/28/2014,N7814B,19393,Y,143
2001,1/28/2015,N7822A,19393,Y,143
2001,11/20/2015,N7824A,19393,Y,143
2001,12/22/2015,N7839A,19393,Y,143
2001,1/11/2001,N793SA,19393,Y,143
2001,1/12/2001,N794SW,19393,Y,143
2001,2/23/2001,N795SW,19393,Y,143
2001,3/6/2001,N796SW,19393,Y,143
2001,3/23/2001,N797MX,19393,Y,143
2001,4/14/2016,N7884G,19393,Y,143
2001,5/20/2016,N7850B,19393,Y,143
2001,6/7/2016,N7851A,19393,Y,143
2001,2/5/2016,N7841A,19393,Y,143
2001,3/2/2016,N7882B,19393,Y,143
2001,3/8/2016,N7883A,19393,Y,143
2001,11/16/2016,N7853B,19393,Y,143
2001,2/21/2017,N7856A,19393,Y,143
2001,7/25/2017,N7864B,19393,Y,143
2001,12/27/2017,N7868K,19393,Y,143
2001,7/18/2011,N225AX,20377,Y,218
2001,9/19/2011,N234AX,20377,Y,218
2001,9/8/2015,N207AX,20377,Y,218
2002,7/18/2008,N8767,21352,Y,16
2002,8/3/2017,N128KH,21652,Y,8
2002,4/15/2014,N91EA,21712,N,50
2002,7/11/2014,N92EA,21712,Y,50
2002,4/16/2014,N96EA,21712,N,50
2002,8/1/2015,N11EA,21712,Y,70
2002,10/1/2015,N24EA,21712,Y,70
2002,3/25/2018,N154EA,21712,Y,50
2002,1/1/2002,N140UP,19917,Y,0
2002,2/1/2002,N141UP,19917,Y,0
2002,2/1/2002,N142UP,19917,Y,0
2002,3/1/2002,N143UP,19917,Y,0
2002,4/1/2002,N144UP,19917,Y,0
2002,5/1/2002,N145UP,19917,Y,0
2002,7/1/2002,N415MC,20007,Y,0
2002,12/6/2002,N418MC,20007,Y,0
2002,5/23/2018,N487MC,20007,Y,0
2002,9/19/2002,N8683B,20363,Y,50
2002,10/2/2002,N8688C,20363,Y,50
2002,10/31/2002,N8694A,20363,Y,50
2002,12/19/2002,N8721B,20363,N,50
2002,1/29/2002,N8611A,20363,N,50
2002,7/18/2002,N8665A,20363,N,50
2002,8/28/2002,N8674A,20363,N,50
2002,10/22/2002,N8696C,20363,N,50
2002,11/1/2002,N833AW,19805,Y,128
2002,2/28/2002,N667AW,19805,Y,150
2002,4/1/2002,N668AW,19805,Y,150
2002,6/1/2002,N669AW,19805,Y,150
2002,2/1/2002,N184US,19805,Y,187
2002,1/31/2002,N185UW,19805,Y,187
2002,3/21/2002,N186US,19805,Y,187
2002,3/26/2002,N187US,19805,Y,187
2002,4/25/2002,N188US,19805,Y,187
2002,4/30/2002,N172AJ,19805,Y,176
2002,3/21/2002,N173AN,19805,Y,176
2002,1/11/2002,N176AA,19805,Y,176
2002,1/18/2002,N177AN,19805,Y,176
2002,4/29/2002,N762AN,19805,Y,247
2002,1/17/2002,N760AN,19805,Y,260
2002,3/28/2002,N761AJ,19805,Y,260
2002,9/2/2003,N315AS,19930,Y,172
2002,2/20/2002,N534JB,20409,Y,150
2002,3/20/2002,N535JB,20409,Y,150
2002,12/6/2016,N536JB,20409,Y,150
2002,12/4/2015,N537JT,20409,Y,150
2002,12/18/2002,N556JB,20409,Y,162
2002,9/9/2002,N547JB,20409,Y,150
2002,12/17/2002,N552JB,20409,Y,150
2002,12/4/2002,N554JB,20409,Y,150
2002,6/17/2015,N717JL,19790,Y,110
2002,3/3/2015,N974AT,19790,Y,110
2002,1/8/2014,N975AT,19790,Y,110
2002,10/28/2013,N977AT,19790,Y,110
2002,11/7/2013,N978AT,19790,Y,110
2002,11/14/2013,N979AT,19790,Y,110
2002,7/17/2015,N980AT,19790,Y,110
2002,11/26/2013,N981AT,19790,Y,110
2002,7/24/2015,N982AT,19790,Y,110
2002,12/30/2015,N992AT,19790,Y,110
2002,2/27/2015,N993AT,19790,Y,110
2002,11/29/2013,N994AT,19790,Y,110
2002,12/30/2013,N995AT,19790,Y,110
2002,8/6/2015,N996AT,19790,Y,110
2002,6/10/2015,N997AT,19790,Y,110
2002,2/27/2014,N998AT,19790,Y,110
2002,1/24/2002,N3768,19790,Y,160
2002,1/31/2002,N3769L,19790,Y,160
2002,2/25/2002,N37700,19790,Y,160
2002,4/4/2002,N3771K,19790,Y,160
2002,4/25/2002,N555NW,19790,Y,199
2002,5/17/2002,N556NW,19790,Y,199
2002,7/15/2002,N557NW,19790,Y,199
2002,8/16/2002,N581NW,19790,Y,234
2002,8/16/2002,N582NW,19790,Y,234
2002,9/20/2002,N583NW,19790,Y,234
2002,10/15/2002,N584NW,19790,Y,234
2002,11/1/2002,N585NW,19790,Y,234
2002,11/21/2002,N586NW,19790,Y,234
2002,12/17/2002,N587NW,19790,Y,234
2002,2/1/2002,N843MH,19790,Y,246
2002,3/12/2002,N844MH,19790,Y,246
2002,4/15/2002,N845MH,19790,Y,246
2002,3/15/2002,N867DA,19790,Y,291
2002,6/10/2002,N375NC,19790,Y,157
2002,7/11/2002,N376NW,19790,Y,157
2002,1/17/2002,N334NB,19790,Y,132
2002,1/24/2002,N335NB,19790,Y,132
2002,2/21/2002,N336NB,19790,Y,132
2002,2/25/2002,N337NB,19790,Y,132
2002,3/8/2002,N338NB,19790,Y,132
2002,3/27/2002,N339NB,19790,Y,132
2002,4/4/2002,N340NB,19790,Y,132
2002,5/8/2002,N341NB,19790,Y,132
2002,5/30/2002,N342NB,19790,Y,132
2002,6/14/2002,N343NB,19790,Y,132
2002,6/27/2002,N344NB,19790,Y,132
2002,7/8/2002,N345NB,19790,Y,132
2002,8/28/2002,N346NB,19790,Y,132
2002,8/29/2002,N347NB,19790,Y,132
2002,9/23/2002,N348NB,19790,Y,132
2002,9/25/2002,N349NB,19790,Y,132
2002,10/10/2002,N351NB,19790,Y,132
2002,10/22/2002,N352NB,19790,Y,132
2002,10/25/2002,N353NB,19790,Y,132
2002,11/7/2002,N354NB,19790,Y,132
2002,11/14/2002,N355NB,19790,Y,132
2002,12/19/2002,N357NB,19790,Y,132
2002,3/26/2009,N605QX,20366,Y,70
2002,10/9/2002,N612QX,20366,Y,70
2002,10/23/2002,N614QX,20366,Y,70
2002,5/7/2015,N615QX,20366,Y,70
2002,3/27/2009,N707EV,20366,Y,70
2002,5/21/2009,N708EV,20366,Y,70
2002,3/16/2013,N709EV,20366,Y,70
2002,3/30/2013,N710EV,20366,Y,70
2002,4/22/2013,N712EV,20366,Y,70
2002,11/12/2010,N10575,20366,Y,50
2002,11/12/2010,N11107,20366,Y,50
2002,11/12/2010,N11544,20366,Y,50
2002,11/12/2010,N11547,20366,Y,50
2002,11/12/2010,N11548,20366,Y,50
2002,11/12/2010,N11551,20366,Y,50
2002,11/12/2010,N11565,20366,Y,50
2002,11/12/2010,N12563,20366,Y,50
2002,11/12/2010,N12564,20366,Y,50
